,Link,Team,g,Conference,total_wins,win_percentage,srs,sos,opp_pass_cmp,opp_pass_att,opp_pass_cmp_pct,opp_pass_yds,opp_pass_td,opp_tot_yds,opp_tot_yds_per_play,opp_first_down,opp_penalty,opp_turnovers,ppg,oppg,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,rush_att,rush_yds,rush_yds_per_att,rush_td,tot_plays,tot_yds,tot_yds_per_play,first_down,penalty,turnovers
G5T12014,https://www.sports-reference.com/cfb/schools/utah-state/2014.html,Utah State,13,MWC (Mountain Division),9,0.6923076923076923,3.63,-3.58,18.9,34.9,54.1,225.4,1.1,356.1,4.8,19.1,7.9,2.1,27.353846153846153,20.753846153846155,18.353846153846153,29.015384615384615,0.6325556733828207,208.75384615384613,1.5076923076923074,38.49230769230769,172.4923076923077,4.481215027977618,-19.73846153846154,65.35384615384616,381.24615384615385,5.833568738229754,17.507692307692306,7.6,1.4615384615384615
G5T22014,https://www.sports-reference.com/cfb/schools/texas-el-paso/2014.html,Texas-El Paso,12,CUSA (West Division),7,0.5833333333333334,-3.18,-3.64,12.8,24.7,51.7,191.2,1.5,368.1,6.3,16.2,5.5,1.6,28.316666666666666,28.691666666666666,12.133333333333333,21.941666666666666,0.5529813900493733,144.30833333333334,0.9750000000000001,45.666666666666664,213.45833333333334,4.674270072992702,-10.141666666666667,65.77499999999999,357.76666666666665,5.439249968326366,17.849999999999998,4.75,0.8916666666666667
G6T12014,https://www.sports-reference.com/cfb/schools/memphis/2014.html,Memphis,12,American,9,0.75,7.21,-4.25,20.3,38.0,53.4,228.0,1.1,349.5,4.7,18.8,6.5,2.4,34.63333333333333,17.125,19.88333333333333,31.05,0.6403650026838431,230.81666666666663,1.616666666666667,45.675000000000004,191.875,4.20087575259989,-11.9,76.2,422.69166666666666,5.547134733158355,22.483333333333334,6.216666666666668,1.2083333333333333
G6T22014,https://www.sports-reference.com/cfb/schools/brigham-young/2014.html,Brigham Young,12,Ind,8,0.6666666666666666,4.38,-1.32,24.5,42.2,57.9,269.7,1.9,391.6,4.9,21.7,6.8,2.0,36.19166666666667,25.208333333333332,22.13333333333333,36.21666666666667,0.6111366774045097,272.925,2.4583333333333335,43.150000000000006,190.53333333333333,4.415604480494399,-4.033333333333333,79.94999999999999,463.4583333333333,5.796852199291224,25.25,8.625,1.9416666666666667
G7T12014,https://www.sports-reference.com/cfb/schools/marshall/2014.html,Marshall,13,CUSA (East Division),12,0.9230769230769231,12.55,-5.8,18.1,33.3,54.5,196.9,1.5,357.1,4.7,21.5,6.1,1.6,45.107692307692304,20.846153846153847,19.507692307692306,33.55384615384615,0.5813846859238881,287.7846153846154,2.8923076923076922,40.12307692307692,275.58461538461535,6.868481595092024,-14.107692307692307,73.6,563.3692307692309,7.654473244147159,25.953846153846158,8.692307692307692,1.830769230769231
G7T22014,https://www.sports-reference.com/cfb/schools/northern-illinois/2014.html,Northern Illinois,13,MAC (West Division),11,0.8461538461538461,-1.06,-6.13,18.9,32.6,58.1,228.5,1.3,391.6,5.5,21.7,4.5,1.7,32.15384615384615,23.56923076923077,16.507692307692306,27.46153846153846,0.6011204481792717,189.56923076923078,1.4307692307692306,50.723076923076924,252.87692307692308,4.9854413102820745,-12.584615384615384,76.49230769230768,442.44615384615383,5.78419147224457,22.63076923076923,6.046153846153847,0.9692307692307692
G8T12014,https://www.sports-reference.com/cfb/schools/navy/2014.html,Navy,12,Ind,7,0.5833333333333334,2.19,-1.5,19.0,29.2,65.2,205.2,1.7,403.8,5.8,21.5,4.4,1.4,33.03333333333334,28.24166666666667,4.95,10.25,0.4829268292682927,86.76666666666667,0.7583333333333333,59.974999999999994,345.10833333333335,5.754203140197305,-17.375,65.97500000000001,431.875,6.546040166729821,21.341666666666665,2.4000000000000004,1.508333333333333
G8T22014,https://www.sports-reference.com/cfb/schools/san-diego-state/2014.html,San Diego State,12,MWC (West Division),7,0.5833333333333334,-2.1,-5.49,15.2,27.3,55.8,178.5,0.8,332.5,4.9,18.0,5.1,2.0,25.75,20.033333333333335,14.358333333333333,26.783333333333335,0.5360920970752955,181.51666666666668,0.8666666666666667,40.86666666666667,218.60833333333332,5.3493066884176175,-13.333333333333334,67.14999999999999,400.125,5.958674609084141,19.516666666666666,5.9750000000000005,1.5916666666666666
G9T12014,https://www.sports-reference.com/cfb/schools/rice/2014.html,Rice,12,CUSA (West Division),7,0.5833333333333334,-0.28,-2.98,17.4,31.8,54.6,233.4,2.1,385.9,5.7,19.7,4.3,1.5,28.700000000000003,30.375,15.674999999999999,27.191666666666666,0.5764633772601899,223.625,1.8083333333333333,45.39166666666666,170.36666666666667,3.7532586744997256,-9.575000000000001,71.41666666666667,393.88333333333327,5.515285880980162,19.683333333333334,5.391666666666667,0.9750000000000001
G9T22014,https://www.sports-reference.com/cfb/schools/fresno-state/2014.html,Fresno State,13,MWC (West Division),6,0.46153846153846156,-5.52,-0.95,17.4,28.8,60.3,254.1,2.3,456.0,6.3,19.9,7.8,1.4,28.076923076923077,32.58461538461538,21.738461538461536,37.892307692307696,0.5736906211936661,233.75384615384613,1.9384615384615385,40.58461538461539,183.96923076923076,4.532979529946929,-10.738461538461538,78.16923076923078,417.723076923077,5.34382995473332,21.56923076923077,4.446153846153846,1.8923076923076922
G10T12014,https://www.sports-reference.com/cfb/schools/western-kentucky/2014.html,Western Kentucky,12,CUSA (East Division),7,0.5833333333333334,1.99,-3.01,20.5,32.3,63.6,289.2,2.5,509.9,6.7,26.1,6.5,1.8,44.01666666666666,39.224999999999994,28.941666666666666,42.86666666666667,0.6751555209953344,364.99166666666673,3.6999999999999997,32.25,160.24166666666667,4.968733850129199,-11.683333333333332,75.95,525.2333333333333,6.915514592933948,26.75,5.533333333333332,1.3499999999999999
G10T22014,https://www.sports-reference.com/cfb/schools/central-michigan/2014.html,Central Michigan,12,MAC (West Division),7,0.5833333333333334,-5.84,-7.61,19.2,32.5,58.9,232.5,1.8,355.5,5.4,19.1,5.5,1.7,25.141666666666666,23.216666666666665,17.925,28.099999999999998,0.6379003558718862,221.95000000000002,1.6916666666666667,38.28333333333333,158.63333333333333,4.143665650848933,-7.875,67.71666666666667,380.69166666666666,5.621831159241939,21.716666666666665,5.183333333333334,2.191666666666667
G11T12014,https://www.sports-reference.com/cfb/schools/louisiana-tech/2014.html,Louisiana Tech,13,CUSA (West Division),8,0.6153846153846154,5.46,-1.61,22.4,37.7,59.5,244.3,1.4,362.5,4.9,19.9,6.3,3.0,37.58461538461539,25.215384615384615,19.707692307692305,33.815384615384616,0.5828025477707005,252.59999999999997,2.184615384615385,35.53846153846154,151.26153846153846,4.256277056277056,-6.292307692307693,69.12307692307694,403.86153846153843,5.8426441130647655,20.307692307692307,4.815384615384616,1.9692307692307691
G11T22014,https://www.sports-reference.com/cfb/schools/illinois/2014.html,Illinois,12,Big Ten (West Division),6,0.5,-2.53,3.0,16.5,28.5,57.8,217.2,1.5,456.4,6.0,22.5,5.4,1.5,26.558333333333334,33.916666666666664,21.608333333333334,35.300000000000004,0.6121340887629839,243.20000000000002,1.9749999999999999,30.533333333333335,117.125,3.8359716157205237,-8.866666666666667,66.89166666666667,360.21666666666664,5.385075370624143,18.525000000000002,5.858333333333333,1.6749999999999998
G12T12014,https://www.sports-reference.com/cfb/schools/north-carolina-state/2014.html,North Carolina State,12,ACC (Atlantic Division),7,0.5833333333333334,4.17,1.25,17.4,31.2,55.8,204.7,1.5,373.1,5.2,20.7,5.2,1.5,29.88333333333333,27.0,17.216666666666665,29.408333333333335,0.5854349674128647,196.0,1.7833333333333334,40.025,205.95833333333334,5.145742244430565,-13.416666666666666,67.68333333333334,401.9583333333333,5.938808175326273,21.341666666666665,4.7,1.2166666666666666
G12T22014,https://www.sports-reference.com/cfb/schools/central-florida/2014.html,Central Florida,12,American,9,0.75,1.98,-4.95,18.7,33.9,55.1,194.2,1.3,298.5,4.5,17.3,8.8,2.2,28.191666666666666,17.966666666666665,17.474999999999998,30.25,0.577685950413223,230.65833333333333,1.7000000000000002,39.458333333333336,132.15833333333333,3.349313621964097,-5.208333333333333,71.79166666666667,362.81666666666666,5.053743470690655,20.458333333333332,6.033333333333332,2.3000000000000003
G13T12014,https://www.sports-reference.com/cfb/schools/rutgers/2014.html,Rutgers,12,Big Ten (East Division),7,0.5833333333333334,3.19,2.5,18.5,30.9,60.0,230.5,1.4,442.8,6.4,21.1,6.3,1.4,25.591666666666665,30.966666666666665,15.825000000000001,28.125,0.5626666666666668,231.01666666666668,1.6749999999999998,39.06666666666667,147.81666666666663,3.783703071672354,-26.599999999999998,65.35833333333333,378.8333333333333,5.7962514344001015,18.125,4.841666666666667,1.625
G13T22014,https://www.sports-reference.com/cfb/schools/north-carolina/2014.html,North Carolina,12,ACC (Coastal Division),6,0.5,0.14,4.29,17.7,30.2,58.7,257.4,2.4,497.8,6.5,24.7,6.2,1.8,34.21666666666667,38.916666666666664,23.549999999999997,38.63333333333333,0.6095772217428818,279.25,2.216666666666667,37.550000000000004,146.20000000000002,3.893475366178429,-16.083333333333332,76.575,425.45000000000005,5.555990858635325,23.700000000000003,7.733333333333333,1.7833333333333334
G14T12014,https://www.sports-reference.com/cfb/schools/arizona-state/2014.html,Arizona State,12,Pac-12 (South Division),9,0.75,13.26,4.11,20.7,34.8,59.4,259.7,1.7,417.1,5.6,20.1,7.0,2.1,36.975,27.641666666666666,21.400000000000002,36.05833333333333,0.5934827825283108,276.2916666666667,2.6500000000000004,39.525,170.20000000000002,4.306135357368754,-11.041666666666666,75.5,446.49166666666673,5.913796909492275,23.299999999999997,4.708333333333333,1.0833333333333333
G14T22014,https://www.sports-reference.com/cfb/schools/duke/2014.html,Duke,12,ACC (Coastal Division),9,0.75,6.64,-0.82,18.1,32.4,55.8,206.8,1.1,399.7,5.3,21.9,6.8,1.6,32.516666666666666,20.61666666666667,20.900000000000002,36.46666666666667,0.573126142595978,214.95833333333334,1.7000000000000002,38.199999999999996,183.20000000000002,4.795811518324609,-11.799999999999999,73.85833333333333,398.15833333333336,5.3908383165970895,22.083333333333332,4.9750000000000005,1.1333333333333333
G15T12014,https://www.sports-reference.com/cfb/schools/penn-state/2014.html,Penn State,12,Big Ten (East Division),6,0.5,2.46,1.54,16.5,31.2,53.0,178.2,0.8,278.7,4.3,14.6,6.9,1.6,19.733333333333334,17.650000000000002,20.13333333333333,37.21666666666667,0.540976265114196,221.93333333333337,0.75,33.425000000000004,103.55833333333334,3.0982298678633753,-5.75,72.39166666666667,325.49166666666673,4.496258777483597,18.716666666666665,5.449999999999999,2.0
G15T22014,https://www.sports-reference.com/cfb/schools/boston-college/2014.html,Boston College,12,ACC (Atlantic Division),7,0.5833333333333334,6.04,2.35,20.3,32.5,62.4,229.8,1.5,323.5,5.1,17.3,5.8,1.1,25.88333333333333,20.49166666666667,10.350000000000001,18.591666666666665,0.5567010309278352,131.99166666666667,0.9166666666666666,51.199999999999996,251.84166666666667,4.918782552083334,-21.483333333333334,67.625,383.8333333333333,5.675908810844115,19.358333333333334,4.125,1.0833333333333333
G16T12014,https://www.sports-reference.com/cfb/schools/south-carolina/2014.html,South Carolina,12,SEC (East Division),6,0.5,6.7,4.93,18.6,30.0,62.1,220.5,1.2,432.7,6.2,22.5,6.2,1.5,33.31666666666667,31.183333333333334,21.24166666666667,36.166666666666664,0.5873271889400923,281.43333333333334,2.216666666666667,37.03333333333333,169.41666666666666,4.574707470747074,-3.0499999999999994,73.53333333333333,450.84999999999997,6.131233000906618,24.125,5.433333333333334,1.7333333333333334
G16T22014,https://www.sports-reference.com/cfb/schools/miami-fl/2014.html,Miami (FL),12,ACC (Coastal Division),6,0.5,8.04,4.65,17.6,30.5,57.7,192.2,1.1,329.6,4.8,19.2,5.5,1.8,29.88333333333333,24.325000000000003,17.375,29.858333333333334,0.5819145967066703,251.05833333333337,2.0833333333333335,34.40833333333333,179.93333333333337,5.229353354323082,-13.875,63.68333333333334,430.99166666666673,6.76773096048155,19.700000000000003,7.383333333333334,1.7833333333333334
G17T12014,https://www.sports-reference.com/cfb/schools/southern-california/2014.html,Southern California,12,Pac-12 (South Division),8,0.6666666666666666,14.39,5.93,24.8,42.2,58.8,274.5,1.5,408.0,5.3,23.2,6.2,1.8,35.03333333333333,23.799999999999997,24.625,35.1,0.7015669515669516,294.56666666666666,3.0,40.300000000000004,158.25,3.9267990074441683,-14.65,75.81666666666666,452.81666666666666,5.97252143328204,23.841666666666665,8.533333333333333,0.8916666666666667
G17T22014,https://www.sports-reference.com/cfb/schools/nebraska/2014.html,Nebraska,12,Big Ten (West Division),9,0.75,10.26,1.72,16.5,33.9,48.5,205.8,1.2,383.7,5.4,18.9,6.0,1.8,37.449999999999996,24.849999999999998,13.149999999999999,25.650000000000002,0.5126705653021442,198.02499999999998,1.7000000000000002,44.71666666666667,248.21666666666667,5.550875885203131,-9.075000000000001,71.03333333333333,446.24166666666673,6.282144533083061,21.825000000000003,5.699999999999999,1.9749999999999999
G18T12014,https://www.sports-reference.com/cfb/schools/virginia-tech/2014.html,Virginia Tech,12,ACC (Coastal Division),6,0.5,6.71,3.32,14.1,29.5,47.7,199.0,1.0,343.8,5.1,16.6,7.0,1.7,23.358333333333334,20.466666666666665,21.283333333333335,35.94166666666667,0.5921632274518897,225.18333333333337,1.5416666666666667,40.166666666666664,142.725,3.553319502074689,-16.525000000000002,74.52499999999999,367.90833333333336,4.936710276193672,20.275000000000002,7.791666666666667,2.0833333333333335
G18T22014,https://www.sports-reference.com/cfb/schools/cincinnati/2014.html,Cincinnati,12,American,9,0.75,2.42,-2.2,21.2,34.9,60.8,255.4,1.7,439.1,6.0,22.1,5.9,1.8,35.416666666666664,26.716666666666665,22.983333333333334,37.86666666666667,0.6069542253521127,300.15000000000003,2.7583333333333333,34.725,157.54166666666666,4.5368370530357565,-10.483333333333333,72.925,457.79999999999995,6.2776825505656495,24.200000000000003,4.291666666666667,1.5916666666666666
G19T12014,https://www.sports-reference.com/cfb/schools/arkansas/2014.html,Arkansas,12,SEC (West Division),6,0.5,14.91,7.76,16.7,30.2,55.4,208.8,1.5,323.4,5.1,17.3,5.9,1.8,31.974999999999998,20.216666666666665,15.575000000000001,27.983333333333334,0.5565812983919,190.33333333333334,1.5666666666666667,44.449999999999996,220.25,4.955005624296963,-13.316666666666668,70.29166666666667,410.5833333333333,5.841138114997036,22.38333333333333,5.466666666666668,1.4083333333333334
G19T22014,https://www.sports-reference.com/cfb/schools/texas/2014.html,Texas,12,Big 12,6,0.5,3.98,5.29,19.0,32.2,58.9,184.2,1.0,348.5,4.7,19.3,5.5,1.7,22.599999999999998,23.200000000000003,19.175,32.800000000000004,0.5846036585365854,211.80833333333337,1.1916666666666667,37.458333333333336,148.68333333333334,3.9692992213570633,1.3499999999999999,70.73333333333333,360.49166666666673,5.0964891611687095,18.7,5.9750000000000005,1.8916666666666666
G20T12014,https://www.sports-reference.com/cfb/schools/clemson/2014.html,Clemson,12,ACC (Atlantic Division),9,0.75,11.63,2.86,14.9,29.8,50.0,157.4,0.9,260.8,4.0,14.2,6.1,1.8,30.033333333333335,17.591666666666665,22.208333333333332,34.50833333333333,0.6435643564356436,257.03333333333336,1.7000000000000002,41.875,153.04166666666666,3.6547263681592037,-4.041666666666667,75.96666666666667,410.07500000000005,5.398091268100044,20.375,4.0,1.5166666666666666
G20T22014,https://www.sports-reference.com/cfb/schools/oklahoma/2014.html,Oklahoma,12,Big 12,8,0.6666666666666666,10.21,3.9,22.1,39.2,56.3,276.2,1.8,382.6,5.1,20.3,5.9,1.5,38.93333333333333,24.724999999999998,16.133333333333333,29.091666666666665,0.5545688914351189,211.875,1.4083333333333334,43.28333333333333,268.6333333333333,6.206391990758568,-10.975,72.875,480.50833333333327,6.593596340766151,22.958333333333332,5.183333333333334,1.5333333333333334
G21T12014,https://www.sports-reference.com/cfb/schools/texas-am/2014.html,Texas A&M,12,SEC (West Division),7,0.5833333333333334,9.96,5.72,18.6,33.2,56.1,234.8,1.5,450.8,5.9,23.2,5.9,1.0,34.38333333333333,27.358333333333334,25.791666666666668,39.875,0.6468129571577848,306.4583333333333,2.9166666666666665,32.18333333333333,142.80833333333334,4.437338166752978,-17.958333333333332,70.97500000000001,449.26666666666665,6.329928378537042,22.691666666666666,4.966666666666668,1.5416666666666667
G21T22014,https://www.sports-reference.com/cfb/schools/west-virginia/2014.html,West Virginia,12,Big 12,7,0.5833333333333334,8.07,4.45,18.5,35.0,53.0,231.2,1.4,399.4,5.4,19.8,8.3,1.1,33.208333333333336,26.150000000000002,26.716666666666665,40.775000000000006,0.6552217453505006,314.5833333333333,1.9166666666666667,43.15833333333333,187.53333333333333,4.345240393898436,-8.983333333333333,85.01666666666667,502.11666666666673,5.906096843756127,26.308333333333334,6.458333333333333,2.3000000000000003
G22T12014,https://www.sports-reference.com/cfb/schools/georgia/2014.html,Georgia,12,SEC (East Division),9,0.75,18.84,5.07,15.7,29.2,53.8,170.4,1.0,337.2,4.8,19.4,5.2,2.2,41.65833333333333,21.25833333333333,16.925,24.86666666666667,0.6806300268096513,199.89166666666668,1.866666666666667,44.150000000000006,254.95000000000002,5.7746319365798415,-22.275000000000002,66.68333333333334,454.95000000000005,6.822544363909023,22.974999999999998,5.083333333333333,0.9166666666666666
G22T22014,https://www.sports-reference.com/cfb/schools/louisville/2014.html,Louisville,12,ACC (Atlantic Division),9,0.75,10.52,3.22,17.0,31.5,53.9,199.6,1.1,309.5,4.8,15.3,5.0,2.3,32.63333333333333,20.533333333333335,17.966666666666665,31.974999999999998,0.5618973156111545,246.83333333333334,1.6500000000000001,38.90833333333333,149.42499999999998,3.840436924394945,-2.783333333333333,72.3,396.25833333333327,5.480751498386352,20.433333333333334,6.891666666666667,1.9166666666666667
G23T12014,https://www.sports-reference.com/cfb/schools/notre-dame/2014.html,Notre Dame,12,Ind,7,0.5833333333333334,8.56,5.33,19.2,31.8,60.3,233.0,1.8,404.2,5.6,21.4,6.1,1.8,32.949999999999996,29.299999999999997,21.575000000000003,36.4,0.5927197802197803,293.7916666666667,2.408333333333333,38.13333333333333,150.875,3.956512237762238,-19.966666666666665,72.45,444.55833333333334,6.136070853462158,23.86666666666667,4.708333333333333,2.1666666666666665
G23T22014,https://www.sports-reference.com/cfb/schools/louisiana-state/2014.html,Louisiana State,12,SEC (West Division),8,0.6666666666666666,10.75,5.98,15.3,29.6,51.7,164.2,0.8,316.8,4.9,15.5,4.4,1.5,27.566666666666666,16.375,10.899999999999999,21.799999999999997,0.5,163.89166666666668,1.3250000000000002,50.61666666666667,219.45833333333334,4.335693118208758,-21.691666666666666,70.41666666666667,383.4583333333333,5.445562130177514,20.466666666666665,5.791666666666667,1.3250000000000002
